SMILES
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
C(CC(=O)O)C(=O)C(=O)O
CC(C)CC(=O)C(=O)O
C1=CC(=C(C=C1C(=O)O)O)O
C1=CC=C(C=C1)CCC(=O)O
C(CC(=O)O)CN
C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N
C(CO)O
CC(=O)[O-]
CC(=O)O
CC(=O)C
CC(=O)OCC[N+](C)(C)C
C1=NC2=NC=NC(=C2N1)N
C(CCC(=O)O)CC(=O)O
C(CCN=C(N)N)CN
C1(C(=O)NC(=O)N1)NC(=O)N
C(C1C(C(C(C(O1)O)O)O)O)O
N
[NH4+]
C(CC(C(=O)O)N)CN=C(N)N
C(CN)C(=O)O
C1=CC=C(C=C1)C(=O)[O-]
C1=CC=C(C=C1)C(=O)O
C1=CC=C(C=C1)CO
C[N+](C)(C)CC(=O)[O-]
[Br-]
CCCCO
CCCC(=O)O
C(=O)=O
C(=O)O
C[N+](C)(C)CC(CC(=O)[O-])O
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
C[N+](C)(C)CCO
C(C(=O)O)C(CC(=O)O)(C(=O)O)O
[Cl-]
Cl
C1=CC=C2C(=C1)C=CC(=O)O2
C1=CC=C(C(=C1)C(=O)O)O
C1=C(C=C(C(=C1O)O)O)C(=O)O
CCCCCCCC(=O)O
CC(CC(=O)O)O
C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
CC(C)(CO)C(C(=O)NCCC(=O)NCCS)O
C(C(C(=O)O)O)C(=O)O
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C
CN(CC(=O)O)C(=N)N
CC(C(=O)O)N
C(CC(=O)O)C(C(=O)O)N
CC(C(=O)O)O
CN(C)CC(=O)O
CS(=O)C
C1=CC(=C(C=C1CCN)O)O
CCO
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O
C[N+](C)(C)CCCC(=O)[O-]
C(C(=O)O)N
C(C(CO)O)O
C(C(COP(=O)(O)O)O)O
C(C(=O)O)O
C(C(=O)O)N=C(N)N
C(=O)(O)[O-]
C1=C(NC=N1)CC(C(=O)O)N
[HH]
OO
II
C1CSSC1CCCCC(=O)O
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
C(C(C(=O)O)O)(C(=O)O)O
CSCCC(C(=O)O)N
CC(=O)C=O
CO
C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
C1(C(C(C(C(C1O)O)O)O)O)O
CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
CC(=O)NC1=CC=CC=C1
[Ni]
C1=CC(=CN=C1)C(=O)N
C1=CC(=CN=C1)C(=O)[O-]
C1=CC(=CN=C1)C(=O)O
[N+](=O)([O-])[O-]
[N+](=O)(O)[O-]
N#N
CCCCCCCCO
O
C1=C(NC(=O)NC1=O)C(=O)O
C(C(=O)C(=O)O)C(=O)O
C(=O)(C(=O)O)O
O=O
C1=CC(=CC=C1C(=O)O)N
CCCCCCCCCCCCCCCC(=O)O
C1=CC=C(C=C1)CC(C(=O)O)N
C1=CC=C(C=C1)O
C1=CC=C(C=C1)CC(=O)O
C1=CC=C(C=C1)CCN
OP(=O)(O)O
C(COP(=O)(O)O)N
C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O
CC(CO)O
CCCO
CCC(=O)O
CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
CC1=NC=C(C(=C1O)CN)CO
CC1=NC=C(C(=C1O)CO)CO
CC1=NC=C(C(=C1O)CO)COP(=O)(O)O
CC(=O)C(=O)O
[O-]P(=O)([O-])[O-]
CNCC(=O)O
[O-][Se](=O)[O-]
O[Se](=O)O
[O-]S(=O)[O-]
C(CCNCCCN)CN
C1CC2CCC3C4CCC(CC4CCC3C2C1)O
C(CC(=O)O)C(=O)O
[O-]S(=O)(=O)[O-]
OS(=O)(=O)O
O=S=O
C(CS(=O)(=O)O)N
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O
C1=CC=C2C(=C1)C(=CN2)CCN
C1=CC(=CC=C1CC(C(=O)O)N)O
C(=O)(N)N
COC1=C(C=CC(=C1)C=O)O
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
C1=C(ONC1=O)C(C(=O)O)N
CC1CCC(C(C1)O)C(C)C
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
CC1=CC(=NC=C1)N
C(CN)CS(=O)(=O)O
COC1=CC2=C(C=C1)NC=C2CCN
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O
CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C
CN1C2=C(C(=O)N(C1=O)C)NC=N2
COC1=CC=C(C=C1)C(=O)N2CCCC2=O
CC(=O)C1=CC(=C(C=C1)O)OC
CC(=O)OC1=CC=CC=C1C(=O)O
