SMILES
CC(CN)O
C(CCl)Cl
CCC(C)C(=O)C(=O)O
CC(C)C(=O)C(=O)O
C(CC(=O)O)C(=O)C(=O)O
CCC(=O)C(=O)O
CC(C)CC(=O)C(=O)O
C1=CC=C(C=C1)CCC(=O)O
C1=CC(=CC=C1CO)O
C1=CC(=CC=C1C=O)O
C1=CC(=CC=C1C(=O)O)O
CC(=O)O
CC=O
CC(=O)N
CC(C(=O)C)O
CC(=O)C
C(CCC(=O)O)CC(=O)O
C(CN)C(=O)O
C1=CC=C(C=C1)C=O
C1=CC=CC=C1
C1=CC=C(C=C1)C(=O)O
C1=CC=C(C=C1)CO
C[N+](C)(C)CC(=O)[O-]
CCCC=O
CCCCO
CCCC(=O)O
C(=O)=O
C(=O)O
C1=CC=C(C=C1)C=CCO
C(C(=CC(=O)O)C(=O)O)C(=O)O
C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Cl
CC(C)C1=CC=C(C=C1)CO
CC(C)C1=CC=C(C=C1)C=O
COC1=C(C=CC(=C1)C=C)O
CC1=CC=CC=C1O
C1=CC=C(C(=C1)C(=O)O)O
CC1=CC(=CC=C1)O
CCCCCCCC(=O)O
CC(C)[N+](=O)[O-]
C(C(C(=O)O)N)C(=O)O
CCCCCCCC=O
COC1=CC=CC=C1O
C(C(C(=O)O)O)C(=O)O
CCC=O
CC(C(=O)O)N
CC(C(=O)O)O
C1CC(NC1)C(=O)O
CC(=O)C(=O)C
C1CC(=O)OC2=CC=CC=C21
CS(=O)C
CCO
C(C(=O)O)N
C(C(CO)O)O
C#N
OO
CCC(C)C(C(=O)O)N
C1=CC=C2C(=C1)C=CN2
II
C(C(C(=O)O)O)(C(=O)O)O
CSCCC(C(=O)O)N
CS
CC(=O)C=O
CO
[N+](=O)([O-])[O-]
N(=O)[O-]
N#N
[N-]=[N+]=O
CCCCCCCCO
C(C(=O)C(=O)O)O
O=O
CCCCCCCCCCCCCCCC(=O)O
C1=CC=C(C=C1)CC(C(=O)O)N
C1=CC=C(C=C1)O
C1=CC=C(C=C1)CC(=O)C(=O)O
C1=CC=C(C=C1)CC=O
C1=CC=C(C=C1)CC(=O)O
C1=CC=C(C=C1)CCN
OP(=O)(O)O
CC(CO)O
CCCO
CCC(=O)O
CC(=O)C(=O)O
CSC
[O-]S(=O)[O-]
OS(=O)(=O)O
O=S=O
C(CS(=O)(=O)O)N
CC1=C(SC=N1)CCO
CC1=CC=CC=C1
C[N+](C)(C)[O-]
CN(C)C
C(=O)(N)N
CC(C)C(C(=O)O)N
COC1=C(C=CC(=C1)C=O)O
COC1=C(C=CC(=C1)C(C(=O)O)O)O
CC1CCC(C(C1)O)C(C)C
C1=CC(=C(C=C1O)O)C(=O)O
C(CS)O
C1=NNC(=N1)N
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
C1=CC=C(C=C1)CN=C=S
CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
CC1(C2CCC1(C(=O)C2)C)C
CCCCCCCCCCCCCCCCO
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
CC1(C2CCC(O1)(CC2)C)C
CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
CC1=CC=C(C=C1)O
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
CCCCCCCCCC(=O)O
CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
CCOC(=O)OC(=O)OCC
COC(=O)OC(=O)OC
CC1=NC=C(N1C)[N+](=O)[O-]
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2
C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I
CCOCC
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
CC(O)(P(=O)(O)O)P(=O)(O)O
COC1=C(C=CC(=C1)CC=C)O
COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
CCCCCCC1=C(C=C(C=C1)O)O
CC(C)O
CCCCCCCCCCCC(=O)O
C1N2CN3CN1CN(C2)C3
COC(=O)C1=CC=CC=C1O
CC1=NC=C(N1CCO)[N+](=O)[O-]
CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
C1C=C2C(=CC(=O)O2)C(O1)O
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
C1CNCCN1
[Cl-].[K+]
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
C1=CC(=CC(=C1)O)O
CN1C(=CN=C1COC(=O)N)[N+](=O)[O-]
C1=CC=C2C(=C1)C(=O)NS2(=O)=O
[Na+].[Cl-]
CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
CCCCCCCCCCCCCCCCCC(=O)O
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
CC(=O)OCC(COC(=O)C)OC(=O)C
C1=CC(=CC=C1CCN)O
C=CCCCCCCCCC(=O)O
CCOC(=O)N
CC1=C(C(=CC=C1)C)NC2=NCCCS2
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
C(C(C(C(C(CO)O)O)O)O)O
COP(=O)(C(C(Cl)(Cl)Cl)O)OC
C(C(C(=O)O)N)S
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
C(CC(=O)N)C(C(=O)O)N
C(CCN)CC(C(=O)O)N
C=CCN=C=S
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N
C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
C1=CC=C(C=C1)CCO
C1=CC(=CC=C1CC(C(=O)O)N)O
CC(C)CC(C(=O)O)N
CC(=O)[O-].CC(=O)[O-].[Ca+2]
CCCCCC=O
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
C[N+](C)(C)CCO.[Cl-]
C(Cl)(Cl)Cl
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
