SMILES
CC(CN)O
C(CCl)Cl
CCC(C)C(=O)C(=O)O
CC(C)C(=O)C(=O)O
C(CC(=O)O)C(=O)C(=O)O
CCC(=O)C(=O)O
CC(C)CC(=O)C(=O)O
C1=CC(=C(C=C1C(=O)O)O)O
C1=CC=C(C=C1)CCC(=O)O
C1=CC(=CC=C1CO)O
C1=CC(=CC=C1C=O)O
C1=CC(=CC=C1C(=O)O)O
CC(=O)O
CC=O
CC(=O)N
CC(C(=O)C)O
CC(=O)C
C(CCC(=O)O)CC(=O)O
C(CN)C(=O)O
C1=CC=C(C=C1)C=O
C1=CC=CC=C1
C1=CC=C(C=C1)C(=O)O
C1=CC=C(C=C1)CO
C[N+](C)(C)CC(=O)[O-]
CCCC=O
CCCCO
CCCC(=O)O
C(=O)=O
C(=O)O
C(C(=O)O)Cl
C(C(=CC(=O)O)C(=O)O)C(=O)O
C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Cl
C1=CC=C2C(=C1)C=CC(=O)O2
CC(C)C1=CC=C(C=C1)CO
CC(C)C1=CC=C(C=C1)C=O
COC1=C(C=CC(=C1)C=C)O
CC1=CC=CC=C1O
C1=CC=C(C(=C1)C(=O)O)O
CC1=CC(=CC=C1)O
CCCCCCCC(=O)O
S
CCCCCCCC=O
COC1=CC=CC=C1O
CSCCC(=O)C(=O)O
C(C(C(=O)O)O)C(=O)O
CCC=O
C(C(C(=O)O)N)SSCC(C(=O)O)N
CC(C(=O)O)N
CC(C(=O)O)O
CC(=O)C(=O)C
C1CC(=O)OC2=CC=CC=C21
C(C(=O)CO)O
CNC
CS(=O)C
C(CO)N
CCO
C=O
C(C(=O)O)N
C(C(CO)O)O
OO
CCC(C)C(C(=O)O)N
C1=CC=C2C(=C1)C=CN2
CSCCC(C(=O)O)N
CS
CC(=O)C=O
CO
[Ni]
C1=CC(=CN=C1)C(=O)N
C1=CC(=CN=C1)C(=O)O
N#N
[N-]=[N+]=O
CCCCCCCCO
C(C(=O)C(=O)O)O
C1=CC(=CC=C1C(=O)O)N
CCCCCCCCCCCCCCCC(=O)O
C1=CC=C(C=C1)CC(C(=O)O)N
C1=CC=C(C=C1)O
C1=CC=C(C=C1)CC(=O)C(=O)O
C1=CC=C(C=C1)CC=O
C1=CC=C(C=C1)CC(=O)O
C1=CC=C(C=C1)CCN
OP(=O)(O)O
CC(CO)O
CCCO
CCC(=O)O
C1=CC=NC=C1
CC1=NC=C(C(=C1O)CO)CO
CC(=O)C(=O)O
CSC
OS(=O)O
C(CC(=O)O)C(=O)O
OS(=O)(=O)O
O=S=O
C(CS(=O)(=O)O)N
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO
CC1=C(SC=N1)CCO
CC1=CC=CC=C1
C[N+](C)(C)[O-]
CN(C)C
C(=O)(N)N
CC(C)C(C(=O)O)N
COC1=C(C=CC(=C1)C=O)O
CC1CCCC2(C1(CCCC2)O)C
COC1=C(C=CC(=C1)C(C(=O)O)O)O
CC1CCC(C(C1)O)C(C)C
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
C1=CC(=C(C=C1O)O)C(=O)O
C(CS)O
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
C1=CC=C(C=C1)CN=C=S
CN1C=NC2=C1C(=O)N(C(=O)N2C)C
CC1(C2CCC1(C(=O)C2)C)C
CCCCCCCCCCCCCCCCO
CC1(C2CCC(O1)(CC2)C)C
CC1=CC=C(C=C1)O
CCCCCCCCCC(=O)O
CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
CCOC(=O)OC(=O)OCC
COC(=O)OC(=O)OC
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C
C(CN)N
CC(O)(P(=O)(O)O)P(=O)(O)O
COC1=C(C=CC(=C1)CC=C)O
C(CC=O)CC=O
CC(C)O
CCCCCCCCCCCC(=O)O
COC(=O)C1=CC=CC=C1O
CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
C1CNCCN1
[Cl-].[K+]
[K+].[I-]
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
C1=CC(=CC(=C1)O)O
C1=CC=C2C(=C1)C(=O)NS2(=O)=O
C=CCC1=CC2=C(C=C1)OCO2
CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C
[Na+].[Cl-]
[F-].[Na+]
CCCCCCCCCCCCCCCCCC(=O)O
CN1C=NC2=C1C(=O)NC(=O)N2C
CC(=O)OCC(COC(=O)C)OC(=O)C
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO
C1=CC(=CC=C1CCN)O
C=CCCCCCCCCC(=O)O
Cl[Zn]Cl
C(C(C(C(C(CO)O)O)O)O)O
C(C1C(C(C(C(O1)O)O)O)O)O
C1C(CNC1C(=O)O)O
C(C(C(=O)O)N)S
C(C(C(=O)O)N)O
C(C(C(=O)O)N)C(=O)O
C(CC(=O)N)C(C(=O)O)N
C(CCN)CC(C(=O)O)N
C=CCN=C=S
NS(=O)(=O)O
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
CC1=NC=C(C(=C1O)CO)CO.Cl
C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
C1=CC=C(C=C1)CCO
C1=CC(=CC=C1CC(C(=O)O)N)O
CC(C)CC(C(=O)O)N
CC(=O)[O-].CC(=O)[O-].[Ca+2]
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+]
CCCCCC=O
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
C[N+](C)(C)CCO.[Cl-]
C(Cl)(Cl)Cl
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
C(C(C(=O)O)N)C(=O)N
C1=C(NC=N1)CC(C(=O)O)N
CCCCCO
CC(C(C(=O)O)N)O
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
C(CC(C(=O)O)N)CN=C(N)N
CCC
CCN
CCS
C(Cl)Cl
C1CO1
CC(C)C
CC(C)N
CC(C)S
CC1CO1
C(F)(F)(Cl)Cl
C(C(F)(Cl)Cl)(F)(F)Cl
C(C(F)(F)Cl)(F)(F)F
CC(=O)OC1CC2CCC1(C2(C)C)C
CCOC(=O)C1C(O1)(C)C2=CC=CC=C2
CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O
C(CS)C(=O)O
CC(C)C(=O)OC(C)(CCC=C(C)C)C=C
CC1=CC(=O)CC(C1)(C)C
CCC(C)(CCCC(C)C)O
CC(=CCCC(C)(C=C)O)C
CC(C)CN
CC(C)CO
CC(C)C=O
CC(CO)Cl
CCC(C)O
CCC(=O)C
C(=C(Cl)Cl)Cl
CC(=O)OC
CC(=O)OO
CC(C)C(=O)O
CC1(C2CCC(C2)C1=C)C
CC1=CCC2CC1C2(C)C
CC(=C)C(=O)OC
CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
CC1=CNC2=CC=CC=C12
CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-]
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31
CNC1=CC=CC=C1C(=O)OC
CC(C)COC(=O)C1=CC=CC=C1O
CC(C)CCOC(=O)C1=CC=CC=C1O
CCOC(=O)C1=CC=CC=C1N
C1C2=CC=CC=C2C(=O)O1
C[N+](C)(C)CCO.C(C(C(=O)[O-])O)(C(=O)O)O
